0.0948092,0.0763742,0.0577412,0.14326,0.082613,0.0606482,0.155652,0.0927661,0.125158,0.180029,0.0701651,0.14865,0.144033,0.0626988,0.142463,0.145893,0.0739097,0.0870073,0.0974462,0.0612909,0.121126,0.0498482,0.124691,0.128669,0.125188,0.153152,0.109574,0.137481,0.147007,0.123835,0.117083,0.119082,0.128451,0.124074,0.156315,0.154163,0.146108,0.185641,0.15553,0.113745,0.116158,0.152932,0.0955268,0.154028,0.146057,0.171379,0.17628,0.175753,0.154752,0.14601,0.140643,0.141629,0.146619,0.164562,0.185567,0.149587,0.173228,0.136866,0.163903,0.187918,0.193476,0.203287,0.133877,0.186996,0.171309,0.202605,0.150289,0.198893,0.183046,0.19258,0.200319,0.187268,0.197981,0.174472,0.205432,0.217177,0.170223,0.195492,0.217535,0.190294,0.209492,0.1976,0.210445,0.219207,0.208617,0.219701,0.206714,0.214097,0.197098,0.235055,0.221494,0.221544,0.246943,0.229863,0.196208,0.220889,0.231249,0.230695,0.223267,0.233557,0.244261,0.227715,0.232627,0.224412,0.248368,0.257516,0.238943,0.241805,0.25622,0.224557,0.248324,0.256058,0.218419,0.263394,0.259699,0.234553,0.254421,0.258796,0.222811,0.25274,0.258467,0.235565,0.233989,0.243245,0.239033,0.239527,0.237385,0.266637,0.213823,0.26887,0.235765,0.242653,0.236253,0.249192,0.232616,0.236538,0.258677,0.258246,0.225963,0.259983,0.258654,0.235934,0.262549,0.26223,0.222175,0.258025,0.252424,0.226545,0.254105,0.245843,0.233903,0.261118,0.242857,0.235325,0.233025,0.222291,0.252179,0.225692,0.237061,0.22989,0.229063,0.221407,0.191902,0.235789,0.248724,0.219098,0.234618,0.228776,0.205956,0.210005,0.209848,0.226836,0.208937,0.213701,0.217542,0.197563,0.207475,0.196025,0.220031,0.19437,0.181765,0.211385,0.207247,0.185156,0.191706,0.197776,0.204265,0.187024,0.187987,0.205134,0.149587,0.207291,0.180311,0.186394,0.134025,0.21311,0.203559,0.171521,0.169709,0.148159,0.164032,0.158594,0.18886,0.162908,0.147058,0.143136,0.150416,0.143724,0.151652,0.179953,0.174249,0.17322,0.154648,0.153471,0.0905061,0.157863,0.115027,0.119087,0.150168,0.187788,0.150486,0.160016,0.15038,0.134995,0.136122,0.11929,0.108876,0.135141,0.148325,0.140214,0.102568,0.156877,0.129984,0.132292,0.123063,0.0577024,0.123718,0.0637922,0.0992439,0.0879287,0.0759037,0.149017,0.144466,0.0530506,0.161923,0.150328,0.0735116,0.17567,0.1268,0.0997225,0.155107,0.065974,0.0820042,0.139722,0.0646738,0.0780571
0.11527,0.113746,0.0675099,0.0999143,0.115899,0.0221084,0.109876,0.0903999,0.0464388,0.0880936,0.0473295,0.0729762,0.130641,0.067158,0.146109,0.159379,0.0723528,0.159202,0.155382,0.139042,0.154733,0.0851155,0.123972,0.136968,0.0825143,0.129662,0.0799368,0.139163,0.114391,0.114626,0.117839,0.111604,0.100411,0.127798,0.16256,0.141362,0.159206,0.140219,0.137755,0.160141,0.158217,0.106723,0.122079,0.148641,0.119674,0.159885,0.167529,0.160299,0.135663,0.172531,0.121842,0.139181,0.160822,0.181086,0.191875,0.153017,0.165388,0.157655,0.168685,0.1891,0.161272,0.166333,0.124291,0.204112,0.153293,0.234499,0.144997,0.189666,0.152662,0.192634,0.212038,0.195567,0.186814,0.16662,0.188216,0.245763,0.203022,0.172443,0.20089,0.208666,0.206507,0.223491,0.213572,0.197395,0.234164,0.187496,0.224233,0.230271,0.217454,0.24678,0.213013,0.223138,0.224057,0.214716,0.252192,0.219313,0.220734,0.255249,0.214529,0.236892,0.235098,0.236884,0.229709,0.235626,0.234724,0.231249,0.23635,0.237338,0.24738,0.229588,0.24655,0.240742,0.217646,0.246025,0.241713,0.209246,0.237001,0.242442,0.238936,0.216759,0.250011,0.247089,0.222569,0.245247,0.262437,0.227945,0.261302,0.261718,0.230037,0.263044,0.261033,0.231975,0.260602,0.247799,0.221784,0.250046,0.250811,0.220779,0.237028,0.246162,0.240075,0.209695,0.245816,0.241494,0.224384,0.237271,0.250073,0.232553,0.246293,0.242891,0.22555,0.237841,0.223552,0.248934,0.227839,0.235889,0.237979,0.230837,0.226981,0.253524,0.231015,0.219449,0.238048,0.227065,0.220358,0.229483,0.219291,0.235486,0.229707,0.224562,0.226159,0.197896,0.225135,0.206039,0.214113,0.222861,0.214529,0.211201,0.194055,0.1794,0.211459,0.240713,0.198761,0.164354,0.183324,0.204813,0.212596,0.18384,0.162839,0.191703,0.143475,0.248287,0.154575,0.197729,0.133902,0.174811,0.158701,0.189333,0.178553,0.14754,0.164798,0.16459,0.193214,0.173982,0.170076,0.140318,0.122809,0.172622,0.142232,0.165362,0.160191,0.170225,0.123897,0.146161,0.128613,0.112825,0.151262,0.16361,0.140951,0.136673,0.164645,0.135449,0.167169,0.13533,0.10232,0.103566,0.125973,0.118773,0.120033,0.134512,0.0893768,0.133299,0.0880305,0.137616,0.126509,0.0890556,0.158439,0.138453,0.153888,0.165772,0.0711578,0.160789,0.145548,0.0702402,0.136316,0.07407,0.0420862,0.0938788,0.0571303,0.0863998,0.115056,0.0223757,0.122069,0.103212,0.0732632,0.118333
0.118862,0.115784,0.0648336,0.0931802,0.141191,0.0693185,0.149018,0.181592,0.0740516,0.174829,0.14325,0.116045,0.137462,0.0916477,0.0821755,0.115207,0.0355701,0.0918636,0.141574,0.021478,0.10851,0.105497,0.121733,0.168913,0.0684862,0.143574,0.105496,0.129875,0.132833,0.12755,0.139394,0.137275,0.176713,0.142873,0.151798,0.158127,0.142197,0.11745,0.165334,0.159556,0.0952387,0.137207,0.0971773,0.154899,0.142661,0.176534,0.120886,0.190114,0.167651,0.168005,0.142403,0.176756,0.142935,0.201678,0.177708,0.149109,0.15809,0.191615,0.138314,0.185884,0.159855,0.218201,0.165276,0.200232,0.169813,0.20328,0.153751,0.213636,0.191549,0.175805,0.204353,0.193141,0.216794,0.190681,0.187926,0.192672,0.224115,0.178674,0.174295,0.24239,0.191102,0.221006,0.226197,0.188089,0.23245,0.21211,0.220731,0.244379,0.200837,0.24793,0.219982,0.220747,0.232798,0.245401,0.237518,0.22242,0.241622,0.237111,0.239331,0.21381,0.22428,0.235398,0.229633,0.225217,0.245065,0.250861,0.212549,0.235229,0.251618,0.210895,0.243955,0.238877,0.233822,0.234627,0.270957,0.2491,0.250869,0.260425,0.240507,0.248944,0.240853,0.246406,0.22219,0.250401,0.244091,0.215295,0.254465,0.241284,0.236389,0.24003,0.256859,0.218608,0.243273,0.246517,0.22392,0.246344,0.242491,0.248808,0.236929,0.264876,0.247103,0.250146,0.270645,0.235893,0.239203,0.238032,0.244917,0.212521,0.249565,0.238699,0.211405,0.252865,0.241966,0.232877,0.220529,0.240662,0.21949,0.214675,0.244591,0.235634,0.250898,0.219434,0.236479,0.245584,0.223316,0.238767,0.216478,0.245624,0.206804,0.238752,0.234524,0.211356,0.22371,0.205387,0.21074,0.227716,0.200471,0.234522,0.178009,0.188761,0.214073,0.202647,0.191928,0.178297,0.221341,0.198682,0.20393,0.186716,0.194153,0.198092,0.164967,0.210166,0.1557,0.200134,0.172449,0.215856,0.162314,0.19615,0.147009,0.182474,0.171821,0.15902,0.162119,0.206505,0.150637,0.178604,0.135457,0.182724,0.177777,0.181436,0.126423,0.186166,0.145471,0.14671,0.106535,0.140935,0.1045,0.15675,0.168515,0.128585,0.145376,0.158401,0.161944,0.145999,0.170856,0.141309,0.147263,0.125332,0.129754,0.13655,0.10491,0.150309,0.0683863,0.165529,0.128748,0.107482,0.110392,0.0183059,0.147178,0.0944488,0.0385705,0.119645,0.0854843,0.101792,0.13382,0.120171,0.14249,0.180927,0.074078,0.180358,0.152903,0.0743788,0.146196,0.092816,0.0735909,0.111954
0.0714666,0.116424,0.0599476,0.0824245,0.108715,0.037428,0.0846491,0.129659,0,0.109322,0.131051,0.0453349,0.109728,0.105193,0.141449,0.146444,0.124824,0.142657,0.175523,0.0690268,0.149401,0.129836,0.121047,0.143282,0.0869049,0.129419,0.109172,0.116885,0.136855,0.117469,0.123656,0.127887,0.101561,0.121292,0.125314,0.134893,0.152438,0.153762,0.137386,0.109854,0.104082,0.141936,0.13721,0.177596,0.151691,0.168354,0.131262,0.157813,0.138815,0.186457,0.113474,0.218646,0.135508,0.187921,0.157646,0.179837,0.130626,0.181914,0.173798,0.201052,0.163382,0.20606,0.175938,0.159368,0.182035,0.200644,0.201482,0.198325,0.202839,0.174656,0.193765,0.192691,0.243348,0.179744,0.202433,0.154502,0.226194,0.238635,0.179501,0.235649,0.210472,0.200859,0.226582,0.212506,0.2286,0.21406,0.238968,0.220057,0.228436,0.219689,0.251236,0.245154,0.202575,0.246755,0.240734,0.233022,0.224579,0.211369,0.246294,0.225278,0.21994,0.256213,0.245896,0.238054,0.22717,0.243021,0.230246,0.247295,0.245805,0.250777,0.247687,0.23733,0.284086,0.236644,0.249713,0.254799,0.234546,0.254596,0.236492,0.250553,0.246383,0.251329,0.239216,0.269302,0.23898,0.265754,0.258558,0.252905,0.273131,0.251485,0.262251,0.269447,0.240106,0.26191,0.242829,0.246333,0.249078,0.243872,0.237959,0.258679,0.230776,0.260707,0.246308,0.242988,0.280395,0.241253,0.241722,0.260373,0.241623,0.247285,0.239829,0.236151,0.236379,0.230243,0.246754,0.252395,0.218197,0.234073,0.239416,0.220472,0.224119,0.232885,0.248738,0.242342,0.207359,0.247305,0.248242,0.22554,0.222919,0.224029,0.248618,0.205278,0.234979,0.212391,0.219902,0.217795,0.205736,0.233006,0.195526,0.233036,0.222353,0.170262,0.192921,0.184747,0.246697,0.187988,0.199628,0.181734,0.198496,0.192038,0.211082,0.204289,0.178441,0.172374,0.163739,0.203993,0.173877,0.198265,0.167124,0.190672,0.139995,0.178461,0.158006,0.197089,0.137733,0.206556,0.124233,0.192853,0.132921,0.159633,0.133906,0.173683,0.146489,0.180027,0.140783,0.146886,0.0972239,0.112958,0.14181,0.157582,0.142449,0.13675,0.134228,0.120181,0.0935013,0.143145,0.12528,0.117292,0.14158,0.122327,0.112824,0.12971,0.0867671,0.144928,0.120662,0.138222,0.141048,0.0752985,0.180441,0.142267,0.127682,0.147758,0.144887,0.105096,0.118113,0.0376107,0.139043,0.110927,0.00123134,0.130654,0.0878441,0.0410326,0.107182,0.088226,0.0609673,0.121722
0.051031,0.147752,0.136428,0.0941934,0.127841,0.113486,0.110957,0.184668,0.0946717,0.117208,0.150721,0.0339235,0.104893,0.112418,0.0620133,0.114818,0.0723091,0.0790306,0.118056,0.0514014,0.12168,0.124277,0.0783624,0.13335,0.0707565,0.13559,0.115986,0.141339,0.12443,0.143037,0.153948,0.114082,0.167285,0.130646,0.156363,0.158103,0.184964,0.169708,0.173238,0.10683,0.141381,0.144844,0.0868909,0.104289,0.115238,0.161297,0.141069,0.201742,0.176254,0.225107,0.107956,0.166302,0.121972,0.181378,0.153692,0.195571,0.149509,0.203542,0.154132,0.196296,0.152764,0.191682,0.195189,0.175315,0.181365,0.195538,0.20321,0.197073,0.175422,0.216347,0.187306,0.194317,0.210566,0.217088,0.205478,0.191228,0.207915,0.245941,0.192435,0.215365,0.211081,0.218112,0.194509,0.246192,0.216816,0.229301,0.237995,0.226544,0.237313,0.222341,0.218196,0.253842,0.241037,0.209314,0.232267,0.226534,0.250703,0.214014,0.251488,0.243968,0.233281,0.264769,0.217706,0.249392,0.253311,0.237486,0.240335,0.241105,0.250947,0.233544,0.260574,0.24305,0.239826,0.242858,0.259405,0.241676,0.245676,0.255225,0.230601,0.261819,0.252795,0.228306,0.259883,0.253586,0.232219,0.255664,0.242329,0.235649,0.25068,0.237634,0.241515,0.257706,0.230623,0.252194,0.264357,0.223916,0.254938,0.255763,0.235128,0.250386,0.243612,0.242678,0.259122,0.245423,0.236791,0.249245,0.249868,0.243799,0.246958,0.243276,0.246593,0.233568,0.269876,0.235708,0.228461,0.255481,0.237245,0.245985,0.246885,0.227066,0.236629,0.241963,0.228029,0.209971,0.255893,0.245779,0.221701,0.223025,0.239727,0.235451,0.234635,0.231037,0.22193,0.237212,0.202103,0.224629,0.20514,0.218673,0.199741,0.236516,0.2173,0.192957,0.200486,0.229603,0.210562,0.196739,0.193459,0.221774,0.177636,0.202826,0.204789,0.197512,0.195444,0.182881,0.186172,0.198283,0.154831,0.190723,0.154786,0.204812,0.151529,0.193969,0.162976,0.18825,0.120971,0.167163,0.117899,0.217692,0.174363,0.216217,0.142979,0.159262,0.115677,0.111517,0.0944028,0.139092,0.147807,0.114078,0.175362,0.164185,0.195562,0.164029,0.157088,0.124714,0.177746,0.115552,0.155458,0.139741,0.133109,0.141966,0.119503,0.140023,0.0743647,0.135552,0.085876,0.122303,0.128273,0.0519137,0.122459,0.0808281,0.0718276,0.118967,0.06233,0.120755,0.0980668,0.0402518,0.155029,0.122601,0.0951315,0.188617,0.114935,0.119234,0.126251,0.0955665,0.141634,0.147936
0.0238205,0.124012,0.0961103,0.0634725,0.0754912,0.121569,0.0406428,0.137994,0.109595,0.0504489,0.14282,0.0643819,0.140827,0.149705,0.0760978,0.139869,0.16483,0.123718,0.139663,0.103431,0.129987,0.190084,0.0788439,0.144812,0.0925178,0.13979,0.161705,0.113528,0.150353,0.126502,0.1281,0.141644,0.127857,0.118976,0.168687,0.0982964,0.114255,0.114416,0.135642,0.116347,0.0924566,0.150818,0.116987,0.136195,0.143045,0.185637,0.160962,0.224506,0.168555,0.184378,0.108702,0.204152,0.108948,0.198848,0.153695,0.189996,0.182988,0.201952,0.149671,0.175169,0.152068,0.18,0.238236,0.169896,0.200083,0.160914,0.193069,0.208878,0.214158,0.224963,0.203145,0.170558,0.19247,0.231336,0.223461,0.206345,0.213493,0.184019,0.228091,0.211081,0.221338,0.235564,0.210193,0.225571,0.233783,0.218161,0.242866,0.218459,0.225878,0.251032,0.226549,0.227374,0.237284,0.241231,0.212822,0.232353,0.253281,0.244362,0.254428,0.226486,0.258599,0.241508,0.240027,0.24611,0.23984,0.226767,0.231966,0.259416,0.227272,0.246475,0.255353,0.247652,0.243222,0.264529,0.2464,0.250044,0.253993,0.248746,0.251141,0.242916,0.261474,0.244108,0.25125,0.257084,0.254629,0.258216,0.246559,0.246899,0.265322,0.252117,0.242522,0.263621,0.250548,0.260991,0.247419,0.243239,0.256959,0.244508,0.251998,0.244996,0.253845,0.251797,0.250256,0.260228,0.244963,0.247345,0.258739,0.246954,0.228004,0.263929,0.234596,0.226542,0.245669,0.245637,0.24635,0.239686,0.264574,0.223055,0.25237,0.250802,0.247079,0.24438,0.205007,0.249004,0.245095,0.226356,0.228936,0.24542,0.232379,0.2253,0.237725,0.221324,0.230383,0.229689,0.214839,0.237159,0.219396,0.213424,0.230985,0.179479,0.225461,0.206207,0.217553,0.236315,0.190063,0.170764,0.208674,0.227,0.211539,0.212286,0.19358,0.1604,0.205153,0.175914,0.239426,0.195145,0.155552,0.180849,0.157087,0.200976,0.177897,0.191397,0.153996,0.20346,0.105252,0.217528,0.11091,0.178075,0.176347,0.227537,0.158753,0.180185,0.152456,0.143762,0.113862,0.144382,0.101114,0.122898,0.125298,0.118895,0.119971,0.103515,0.161185,0.124538,0.136203,0.147557,0.123055,0.136976,0.14983,0.118139,0.161987,0.138336,0.094606,0.149124,0.080179,0.189796,0.135289,0.108139,0.141754,0.123314,0.167467,0.146255,0.0820522,0.142317,0.149388,0.0663312,0.147991,0.0547329,0.101431,0.140975,0.0467643,0.114854,0.0823149,0.0700404,0.0974436,0.126106
0.0844821,0.159882,0.179482,0.0575634,0.15484,0.134875,0.079937,0.116958,0.16808,0.0608984,0.139467,0.0807376,0.0747403,0.106753,0.0321161,0.101615,0.102691,0.071269,0.107367,0.0963743,0.0933209,0.14071,0.0558743,0.136611,0.106239,0.14993,0.137489,0.132571,0.121467,0.0990657,0.131311,0.10735,0.115648,0.169543,0.144036,0.140241,0.169834,0.160238,0.162623,0.147381,0.137006,0.167496,0.113533,0.151358,0.130423,0.171992,0.154484,0.173233,0.133033,0.207325,0.0920018,0.177631,0.116937,0.190108,0.152279,0.210155,0.191092,0.174341,0.167151,0.172858,0.186998,0.170658,0.225898,0.175476,0.20775,0.161379,0.192287,0.218673,0.190393,0.22544,0.194335,0.200601,0.163303,0.241448,0.189739,0.214101,0.226662,0.189061,0.229099,0.235891,0.213528,0.235686,0.20627,0.22245,0.231387,0.237617,0.24021,0.226333,0.227824,0.220964,0.245244,0.224264,0.232488,0.239638,0.238091,0.255512,0.224536,0.258197,0.254657,0.222993,0.228666,0.242134,0.243633,0.208055,0.260735,0.256983,0.228887,0.258293,0.254534,0.265511,0.234865,0.255359,0.254106,0.235898,0.240198,0.266855,0.24371,0.253561,0.268586,0.265264,0.250436,0.271764,0.260652,0.255396,0.251349,0.272732,0.241696,0.2502,0.277931,0.253543,0.237945,0.278515,0.250734,0.257643,0.253642,0.274702,0.244903,0.274454,0.260493,0.259043,0.239923,0.27413,0.240958,0.234901,0.257982,0.249548,0.243504,0.256012,0.26104,0.250026,0.235974,0.256607,0.262172,0.213033,0.247877,0.246802,0.231267,0.22841,0.253097,0.256925,0.224658,0.25833,0.24332,0.241939,0.237545,0.221833,0.250319,0.225379,0.226931,0.230674,0.240552,0.240474,0.22857,0.226732,0.212198,0.24101,0.212023,0.238692,0.226898,0.187051,0.235131,0.212494,0.193625,0.247221,0.157253,0.20298,0.204975,0.222915,0.191309,0.222876,0.183402,0.166653,0.209079,0.174434,0.224109,0.180533,0.183697,0.17762,0.175069,0.177134,0.192089,0.212698,0.158981,0.18821,0.118453,0.18207,0.0932443,0.204074,0.140104,0.176998,0.154033,0.182017,0.12945,0.155059,0.112023,0.177225,0.141748,0.143306,0.167144,0.173704,0.173481,0.132568,0.149239,0.177026,0.120689,0.0981321,0.132944,0.102945,0.127263,0.126255,0.140409,0.152255,0.112538,0.143269,0.0496017,0.146968,0.0902905,0.102233,0.101019,0.0743403,0.11344,0.101527,0.026008,0.117372,0.0731461,0.088064,0.146065,0.0516849,0.176329,0.122669,0.083559,0.139581,0.153248,0.067096,0.178085,0.165934
0.0596312,0.0702338,0.136554,0.0662773,0.0955581,0.115797,0.0825208,0.13188,0.169215,0.0998559,0.137337,0.151011,0.0696231,0.16202,0.10412,0.167429,0.135565,0.0867383,0.146309,0.145767,0.0898471,0.136577,0.0927473,0.13625,0.174635,0.0994912,0.148644,0.109774,0.14297,0.12384,0.15659,0.14663,0.186078,0.157018,0.123629,0.137042,0.14804,0.0982666,0.112387,0.136335,0.129928,0.148232,0.0806479,0.139013,0.145895,0.156476,0.105845,0.182059,0.141959,0.201416,0.103423,0.203978,0.118873,0.20252,0.144262,0.200154,0.187659,0.20859,0.182736,0.178289,0.207294,0.155189,0.197377,0.199193,0.220804,0.179506,0.187809,0.192507,0.185666,0.208463,0.208666,0.202622,0.188478,0.207315,0.216507,0.212368,0.237641,0.197963,0.215141,0.229076,0.229332,0.218573,0.222417,0.226005,0.234051,0.253189,0.218524,0.239735,0.226352,0.235587,0.226904,0.231971,0.263533,0.234755,0.230898,0.251731,0.235193,0.234512,0.237415,0.237266,0.233325,0.241377,0.260273,0.255981,0.249537,0.227547,0.274376,0.258476,0.213429,0.267172,0.251458,0.228034,0.257969,0.265995,0.238148,0.259094,0.269745,0.241033,0.257877,0.253409,0.255647,0.244295,0.256675,0.254356,0.242032,0.239946,0.253612,0.242332,0.240165,0.239096,0.255527,0.236967,0.246082,0.246583,0.254987,0.24559,0.254823,0.261181,0.251555,0.253131,0.263618,0.269048,0.23133,0.268873,0.258368,0.230732,0.254698,0.261165,0.221792,0.24981,0.279124,0.225189,0.254819,0.254591,0.267759,0.240815,0.23654,0.241661,0.237292,0.238136,0.233123,0.251229,0.232129,0.236599,0.266668,0.225813,0.232856,0.236384,0.229743,0.241165,0.216727,0.262965,0.227942,0.227511,0.228076,0.215233,0.235704,0.224062,0.216942,0.206188,0.238301,0.211807,0.227825,0.208211,0.184454,0.21208,0.206491,0.204953,0.20003,0.186078,0.188259,0.186087,0.21924,0.194742,0.197994,0.15947,0.199801,0.191273,0.187987,0.206038,0.192666,0.209735,0.141124,0.197618,0.127411,0.210767,0.0991196,0.207461,0.147954,0.177687,0.107464,0.162795,0.145881,0.137468,0.0889102,0.151107,0.12953,0.134483,0.126451,0.0961153,0.140592,0.143763,0.133724,0.156134,0.181102,0.146182,0.164532,0.129714,0.139798,0.111942,0.148311,0.113299,0.176373,0.127776,0.105075,0.136153,0.0982478,0.140306,0.154219,0.0927936,0.136571,0.162389,0.109063,0.168451,0.0739261,0.152222,0.130747,0.106976,0.171811,0.139663,0.079501,0.112599,0.102741,0.0692212,0.139339,0.0653427
0.0908664,0.085192,0.145554,0.135115,0.0814472,0.110042,0.105392,0.100761,0.0979926,0.0447669,0.084385,0.136066,0.0197996,0.113449,0.0831418,0.0784532,0.10911,0.0400841,0.0894925,0.142044,0.080374,0.155135,0.0533074,0.155958,0.128602,0.128254,0.139837,0.0847521,0.129679,0.0794579,0.138697,0.118147,0.126458,0.0997049,0.1562,0.129644,0.137686,0.112557,0.148558,0.16484,0.123729,0.103297,0.108612,0.172101,0.134084,0.173833,0.121022,0.192915,0.141692,0.195485,0.155793,0.236544,0.153921,0.217414,0.155182,0.198353,0.211058,0.201012,0.202735,0.146204,0.223677,0.169484,0.197868,0.195443,0.203923,0.192951,0.190119,0.193338,0.180523,0.221426,0.205102,0.222388,0.21462,0.188505,0.208633,0.227115,0.218459,0.222692,0.215253,0.225097,0.235061,0.250257,0.263866,0.200925,0.219041,0.230006,0.239002,0.23608,0.22324,0.25236,0.235308,0.24364,0.233738,0.24595,0.231847,0.246427,0.226443,0.237229,0.246161,0.246969,0.249917,0.253558,0.243883,0.260962,0.244348,0.235475,0.260446,0.247732,0.228974,0.268396,0.251201,0.25071,0.257629,0.253815,0.258748,0.260711,0.233369,0.273159,0.259534,0.249731,0.275441,0.24994,0.264221,0.269162,0.250246,0.270948,0.263319,0.260344,0.272566,0.257356,0.272057,0.264137,0.259075,0.259563,0.270836,0.244937,0.276591,0.248993,0.256291,0.281938,0.231012,0.266785,0.258618,0.253665,0.25791,0.257602,0.250389,0.270019,0.231486,0.249595,0.258121,0.237109,0.246914,0.260314,0.248294,0.250435,0.258548,0.242264,0.257052,0.237931,0.232095,0.246046,0.231963,0.250495,0.230267,0.247493,0.233552,0.250428,0.236886,0.232683,0.244873,0.23061,0.208895,0.215289,0.258732,0.251743,0.244573,0.215849,0.222056,0.228169,0.215233,0.236255,0.211128,0.185759,0.223431,0.229249,0.19932,0.233489,0.186517,0.187738,0.205927,0.189882,0.200753,0.201966,0.203234,0.155129,0.221861,0.157478,0.197597,0.20204,0.222727,0.20341,0.144172,0.228957,0.161928,0.232426,0.155431,0.20367,0.146762,0.187392,0.128432,0.177401,0.133197,0.173143,0.111218,0.109494,0.124287,0.171676,0.14829,0.116111,0.140505,0.138476,0.153082,0.0999234,0.123378,0.128382,0.140674,0.0792057,0.126836,0.0899963,0.15136,0.126211,0.12223,0.164719,0.0572071,0.159195,0.0702762,0.149889,0.094141,0.0456053,0.108742,0.0786935,0.0918602,0.115345,0.0212051,0.130953,0.0996069,0.0437448,0.103349,0.099604,0.104463,0.118492,0.087031,0.140004,0.137118,0.094519
0.138427,0.0378281,0.133736,0.130452,0.0605707,0.125162,0.140341,0.0753084,0.131679,0.139572,0.105741,0.164763,0.0844556,0.159801,0.149275,0.113573,0.159048,0.103296,0.149547,0.119377,0.112343,0.106918,0.142129,0.0781544,0.141415,0.120371,0.150398,0.103207,0.168595,0.128529,0.180463,0.122843,0.174089,0.141611,0.154513,0.136956,0.165288,0.169068,0.165031,0.143652,0.138104,0.144946,0.13092,0.186912,0.141422,0.164462,0.158021,0.185698,0.164896,0.207314,0.182431,0.21271,0.158531,0.193147,0.145819,0.174285,0.18225,0.167634,0.202016,0.182383,0.19718,0.184146,0.168156,0.18097,0.197251,0.203442,0.204259,0.177643,0.188472,0.202172,0.195223,0.207415,0.239842,0.204804,0.199835,0.219338,0.214022,0.234968,0.248334,0.229471,0.207729,0.211665,0.237527,0.233676,0.239157,0.241889,0.236335,0.234791,0.233716,0.23962,0.240362,0.23252,0.238432,0.2356,0.237263,0.258993,0.236849,0.254375,0.244456,0.244228,0.262116,0.235647,0.240575,0.247049,0.268008,0.235136,0.247738,0.252009,0.246196,0.266194,0.235279,0.260981,0.274284,0.238612,0.260785,0.276615,0.251542,0.263754,0.260368,0.272157,0.246906,0.270634,0.266315,0.259861,0.270103,0.263021,0.264703,0.266381,0.265104,0.263553,0.268739,0.259133,0.273245,0.255981,0.2698,0.268237,0.244989,0.276006,0.256088,0.273711,0.24863,0.276257,0.26624,0.234887,0.28104,0.260482,0.238933,0.266377,0.249267,0.254855,0.244247,0.237821,0.267122,0.250783,0.236658,0.239622,0.264422,0.238862,0.250286,0.249114,0.249263,0.253934,0.248439,0.226076,0.237368,0.238729,0.236301,0.243122,0.234933,0.231216,0.248762,0.236501,0.239378,0.238388,0.233173,0.222675,0.20455,0.22856,0.255943,0.233491,0.214896,0.229513,0.194809,0.204204,0.246358,0.199786,0.19927,0.205093,0.183255,0.186395,0.214052,0.201857,0.205392,0.190691,0.163659,0.184496,0.209157,0.173165,0.201144,0.17948,0.187344,0.165088,0.15389,0.206509,0.151659,0.205403,0.193508,0.212584,0.156681,0.192543,0.16444,0.165007,0.140207,0.194479,0.135778,0.143026,0.139067,0.145794,0.170772,0.17062,0.170803,0.136822,0.161811,0.141357,0.180992,0.125449,0.187602,0.121259,0.182378,0.109663,0.150388,0.112266,0.151826,0.0882479,0.140205,0.102141,0.12224,0.120889,0.15204,0.105501,0.152771,0.117735,0.155291,0.162588,0.0821195,0.1793,0.0984371,0.143637,0.136057,0.0755842,0.149275,0.126421,0.064936,0.121388,0.145891,0.0441963
